"In-Situ Inc.","Troll",,,,,
,,,,,,
"Report generated:",10/2/2003,15:16:09,,,,
"Report from file:","J:\shreiner\SsFL\Northeast Area Studies\Pumping Tests\C-1\bin Files\New to be updated\SN13360 2003-08-25 110000 WS-14 C1 P-test.bin",,,,,
"DataMgr Version",3.7,,,,,
,,,,,,
"Serial number:",13360,,,,,
"Firmware Version",7.1,,,,,
"Unit name: ","SP-4000",,,,,
,,,,,,
"Test name:",,"WS-14 C1 P-test",,,,
,,,,,,
"Test defined on:",8/21/2003,11:10:26,,,,
"Test scheduled for:",8/25/2003,11:00:00,,,,
"Test started on:",8/25/2003,11:00:00,,,,
"Test stopped on:","N/A","N/A",,,,
"Test extracted on:",9/30/2003,10:50:15,,,,
,,,,,,
"Data gathered using Logarithmic testing",,,,,,
"   Maximum time between data points:      10.0000","Minutes.",,,,,
"   Number of data samples:",5316,,,,,
,,,,,,
,,,,,,
"TOTAL DATA SAMPLES",5316,,,,,
,,,,,,
"Channel number [2]",,,,,,
"  Measurement type:","Pressure",,,,,
"  Channel name:","WS14 dtw",,,,,
37859.24148148150000000000,1127.7380,18.7956,0.7832,353.9300,-0.1150,1524.3000
37859.24842592590000000000,1137.7380,18.9623,0.7901,353.9300,-0.1150,1524.3000
37859.25537037040000000000,1147.7380,19.1290,0.7970,353.9300,-0.1150,1524.3000
37859.26231481480000000000,1157.7380,19.2956,0.8040,353.9300,-0.1150,1524.3000
37859.26925925930000000000,1167.7380,19.4623,0.8109,353.9300,-0.1150,1524.3000
37859.27620370370000000000,1177.7380,19.6290,0.8179,353.9490,-0.0960,1524.2810
37859.28314814810000000000,1187.7380,19.7956,0.8248,353.9490,-0.0960,1524.2810
37859.29009259260000000000,1197.7380,19.9623,0.8318,353.9490,-0.0960,1524.2810
37859.29703703700000000000,1207.7380,20.1290,0.8387,353.9490,-0.0960,1524.2810
37859.30398148150000000000,1217.7380,20.2956,0.8457,353.9490,-0.0960,1524.2810
37859.31092592590000000000,1227.7380,20.4623,0.8526,353.9620,-0.0830,1524.2680
37859.31787037040000000000,1237.7380,20.6290,0.8595,353.9620,-0.0830,1524.2680
37859.32481481480000000000,1247.7380,20.7956,0.8665,353.9620,-0.0830,1524.2680
37859.33175925930000000000,1257.7380,20.9623,0.8734,353.9620,-0.0830,1524.2680
37859.33870370370000000000,1267.7380,21.1290,0.8804,353.9810,-0.0640,1524.2490
37859.34564814810000000000,1277.7380,21.2956,0.8873,353.9950,-0.0500,1524.2350
37859.35259259260000000000,1287.7380,21.4623,0.8943,353.9950,-0.0500,1524.2350
37859.35953703700000000000,1297.7380,21.6290,0.9012,353.9950,-0.0500,1524.2350
37859.36648148150000000000,1307.7380,21.7956,0.9082,353.9950,-0.0500,1524.2350
37859.37342592590000000000,1317.7380,21.9623,0.9151,353.9950,-0.0500,1524.2350
37859.38037037040000000000,1327.7380,22.1290,0.9220,353.9950,-0.0500,1524.2350
37859.38731481480000000000,1337.7380,22.2956,0.9290,353.9950,-0.0500,1524.2350
37859.39425925930000000000,1347.7380,22.4623,0.9359,354.0090,-0.0360,1524.2210
37859.40120370370000000000,1357.7380,22.6290,0.9429,354.0090,-0.0360,1524.2210
37859.40814814810000000000,1367.7380,22.7956,0.9498,354.0090,-0.0360,1524.2210
37859.41509259260000000000,1377.7380,22.9623,0.9568,354.0270,-0.0180,1524.2030
37859.42203703700000000000,1387.7380,23.1290,0.9637,354.0270,-0.0180,1524.2030
37859.42898148150000000000,1397.7380,23.2956,0.9707,354.0270,-0.0180,1524.2030
37859.43592592590000000000,1407.7380,23.4623,0.9776,354.0410,-0.0040,1524.1890
37859.44287037040000000000,1417.7380,23.6290,0.9845,354.0410,-0.0040,1524.1890
37859.44981481480000000000,1427.7380,23.7956,0.9915,354.0410,-0.0040,1524.1890
37859.45675925930000000000,1437.7380,23.9623,0.9984,354.0410,-0.0040,1524.1890
37859.46370370370000000000,1447.7380,24.1290,1.0054,354.0410,-0.0040,1524.1890
37859.47064814810000000000,1457.7380,24.2956,1.0123,354.0410,-0.0040,1524.1890
37859.47759259260000000000,1467.7380,24.4623,1.0193,354.0410,-0.0040,1524.1890
37859.48453703700000000000,1477.7380,24.6290,1.0262,354.0410,-0.0040,1524.1890
37859.49148148150000000000,1487.7380,24.7956,1.0332,354.0410,-0.0040,1524.1890
37859.49842592590000000000,1497.7380,24.9623,1.0401,354.0410,-0.0040,1524.1890
37859.50537037040000000000,1507.7380,25.1290,1.0470,354.0410,-0.0040,1524.1890
37859.51231481480000000000,1517.7380,25.2956,1.0540,354.0410,-0.0040,1524.1890
37859.51925925930000000000,1527.7380,25.4623,1.0609,354.0410,-0.0040,1524.1890
37859.52620370370000000000,1537.7380,25.6290,1.0679,354.0410,-0.0040,1524.1890
37859.53314814810000000000,1547.7380,25.7956,1.0748,354.0410,-0.0040,1524.1890
37859.54009259260000000000,1557.7380,25.9623,1.0818,354.0410,-0.0040,1524.1890
37859.54703703700000000000,1567.7380,26.1290,1.0887,354.0410,-0.0040,1524.1890
37859.55398148150000000000,1577.7380,26.2956,1.0957,354.0270,-0.0180,1524.2030
37859.56092592590000000000,1587.7380,26.4623,1.1026,354.0270,-0.0180,1524.2030
37859.56787037040000000000,1597.7380,26.6290,1.1095,354.0270,-0.0180,1524.2030
37859.57481481480000000000,1607.7380,26.7956,1.1165,354.0270,-0.0180,1524.2030
37859.58175925930000000000,1617.7380,26.9623,1.1234,354.0090,-0.0360,1524.2210
37859.58870370370000000000,1627.7380,27.1290,1.1304,354.0090,-0.0360,1524.2210
37859.59564814810000000000,1637.7380,27.2956,1.1373,354.0090,-0.0360,1524.2210
37859.60259259260000000000,1647.7380,27.4623,1.1443,353.9950,-0.0500,1524.2350
37859.60953703700000000000,1657.7380,27.6290,1.1512,353.9950,-0.0500,1524.2350
37859.61648148150000000000,1667.7380,27.7956,1.1582,353.9950,-0.0500,1524.2350
37859.62342592590000000000,1677.7380,27.9623,1.1651,353.9810,-0.0640,1524.2490
37859.63037037040000000000,1687.7380,28.1290,1.1720,353.9810,-0.0640,1524.2490
37859.63731481480000000000,1697.7380,28.2956,1.1790,353.9810,-0.0640,1524.2490
37859.64425925930000000000,1707.7380,28.4623,1.1859,353.9620,-0.0830,1524.2680
37859.65120370370000000000,1717.7380,28.6290,1.1929,353.9810,-0.0640,1524.2490
37859.65814814810000000000,1727.7380,28.7956,1.1998,353.9620,-0.0830,1524.2680
37859.66509259260000000000,1737.7380,28.9623,1.2068,353.9620,-0.0830,1524.2680
37859.67203703700000000000,1747.7380,29.1290,1.2137,353.9620,-0.0830,1524.2680
37859.67898148150000000000,1757.7380,29.2956,1.2207,353.9490,-0.0960,1524.2810
37859.68592592590000000000,1767.7380,29.4623,1.2276,353.9490,-0.0960,1524.2810
37859.69287037040000000000,1777.7380,29.6290,1.2345,353.9490,-0.0960,1524.2810
37859.69981481480000000000,1787.7380,29.7956,1.2415,353.9490,-0.0960,1524.2810
37859.70675925930000000000,1797.7380,29.9623,1.2484,353.9300,-0.1150,1524.3000
37859.71370370370000000000,1807.7380,30.1290,1.2554,353.9300,-0.1150,1524.3000
37859.72064814810000000000,1817.7380,30.2956,1.2623,353.9300,-0.1150,1524.3000
37859.72759259260000000000,1827.7380,30.4623,1.2693,353.9300,-0.1150,1524.3000
37859.73453703700000000000,1837.7380,30.6290,1.2762,353.9300,-0.1150,1524.3000
37859.74148148150000000000,1847.7380,30.7956,1.2832,353.9300,-0.1150,1524.3000
37859.74842592590000000000,1857.7380,30.9623,1.2901,353.9300,-0.1150,1524.3000
37859.75537037040000000000,1867.7380,31.1290,1.2970,353.9160,-0.1290,1524.3140
37859.76231481480000000000,1877.7380,31.2956,1.3040,353.9160,-0.1290,1524.3140
37859.76925925930000000000,1887.7380,31.4623,1.3109,353.9160,-0.1290,1524.3140
37859.77620370370000000000,1897.7380,31.6290,1.3179,353.9160,-0.1290,1524.3140
37859.78314814810000000000,1907.7380,31.7956,1.3248,353.9160,-0.1290,1524.3140
37859.79009259260000000000,1917.7380,31.9623,1.3318,353.9160,-0.1290,1524.3140
37859.79703703700000000000,1927.7380,32.1290,1.3387,353.9160,-0.1290,1524.3140
37859.80398148150000000000,1937.7380,32.2956,1.3457,353.9160,-0.1290,1524.3140
37859.81092592590000000000,1947.7380,32.4623,1.3526,353.9160,-0.1290,1524.3140
37859.81787037040000000000,1957.7380,32.6290,1.3595,353.9160,-0.1290,1524.3140
37859.82481481480000000000,1967.7380,32.7956,1.3665,353.9160,-0.1290,1524.3140
37859.83175925930000000000,1977.7380,32.9623,1.3734,353.9160,-0.1290,1524.3140
37859.83870370370000000000,1987.7380,33.1290,1.3804,353.9160,-0.1290,1524.3140
37859.84564814810000000000,1997.7380,33.2956,1.3873,353.9160,-0.1290,1524.3140
37859.85259259260000000000,2007.7380,33.4623,1.3943,353.9300,-0.1150,1524.3000
37859.85953703700000000000,2017.7380,33.6290,1.4012,353.9300,-0.1150,1524.3000
37859.86648148150000000000,2027.7380,33.7956,1.4082,353.9300,-0.1150,1524.3000
37859.87342592590000000000,2037.7380,33.9623,1.4151,353.9300,-0.1150,1524.3000
37859.88037037040000000000,2047.7380,34.1290,1.4220,353.9300,-0.1150,1524.3000
37859.88731481480000000000,2057.7380,34.2956,1.4290,353.9490,-0.0960,1524.2810
37859.89425925930000000000,2067.7380,34.4623,1.4359,353.9490,-0.0960,1524.2810
37859.90120370370000000000,2077.7380,34.6290,1.4429,353.9490,-0.0960,1524.2810
37859.90814814810000000000,2087.7380,34.7956,1.4498,353.9490,-0.0960,1524.2810
37859.91509259260000000000,2097.7380,34.9623,1.4568,353.9490,-0.0960,1524.2810
37859.92203703700000000000,2107.7380,35.1290,1.4637,353.9620,-0.0830,1524.2680
37859.92898148150000000000,2117.7380,35.2956,1.4707,353.9620,-0.0830,1524.2680
37859.93592592590000000000,2127.7380,35.4623,1.4776,353.9620,-0.0830,1524.2680
37859.94287037040000000000,2137.7380,35.6290,1.4845,353.9620,-0.0830,1524.2680
37859.94981481480000000000,2147.7380,35.7956,1.4915,353.9620,-0.0830,1524.2680
37859.95675925930000000000,2157.7380,35.9623,1.4984,353.9810,-0.0640,1524.2490
37859.96370370370000000000,2167.7380,36.1290,1.5054,353.9620,-0.0830,1524.2680
37859.97064814810000000000,2177.7380,36.2956,1.5123,353.9810,-0.0640,1524.2490
37859.97759259260000000000,2187.7380,36.4623,1.5193,353.9810,-0.0640,1524.2490
37859.98453703700000000000,2197.7380,36.6290,1.5262,353.9810,-0.0640,1524.2490
37859.99148148150000000000,2207.7380,36.7956,1.5332,353.9810,-0.0640,1524.2490
37859.99842592590000000000,2217.7380,36.9623,1.5401,353.9810,-0.0640,1524.2490
37860.00537037040000000000,2227.7380,37.1290,1.5470,353.9810,-0.0640,1524.2490
37860.01231481480000000000,2237.7380,37.2956,1.5540,353.9950,-0.0500,1524.2350
37860.01925925930000000000,2247.7380,37.4623,1.5609,353.9950,-0.0500,1524.2350
37860.02620370370000000000,2257.7380,37.6290,1.5679,353.9950,-0.0500,1524.2350
37860.03314814810000000000,2267.7380,37.7956,1.5748,353.9950,-0.0500,1524.2350
37860.04009259260000000000,2277.7380,37.9623,1.5818,353.9950,-0.0500,1524.2350
37860.04703703700000000000,2287.7380,38.1290,1.5887,353.9950,-0.0500,1524.2350
37860.05398148150000000000,2297.7380,38.2956,1.5957,353.9950,-0.0500,1524.2350
37860.06092592590000000000,2307.7380,38.4623,1.6026,353.9950,-0.0500,1524.2350
37860.06787037040000000000,2317.7380,38.6290,1.6095,353.9950,-0.0500,1524.2350
37860.07481481480000000000,2327.7380,38.7956,1.6165,353.9950,-0.0500,1524.2350
37860.08175925930000000000,2337.7380,38.9623,1.6234,353.9810,-0.0640,1524.2490
37860.08870370370000000000,2347.7380,39.1290,1.6304,353.9810,-0.0640,1524.2490
37860.09564814810000000000,2357.7380,39.2956,1.6373,353.9950,-0.0500,1524.2350
37860.10259259260000000000,2367.7380,39.4623,1.6443,353.9810,-0.0640,1524.2490
37860.10953703700000000000,2377.7380,39.6290,1.6512,353.9810,-0.0640,1524.2490
37860.11648148150000000000,2387.7380,39.7956,1.6582,353.9810,-0.0640,1524.2490
37860.12342592590000000000,2397.7380,39.9623,1.6651,353.9810,-0.0640,1524.2490
37860.13037037040000000000,2407.7380,40.1290,1.6720,353.9810,-0.0640,1524.2490
37860.13731481480000000000,2417.7380,40.2956,1.6790,353.9810,-0.0640,1524.2490
37860.14425925930000000000,2427.7380,40.4623,1.6859,353.9810,-0.0640,1524.2490
37860.15120370370000000000,2437.7380,40.6290,1.6929,353.9810,-0.0640,1524.2490
37860.15814814810000000000,2447.7380,40.7956,1.6998,353.9620,-0.0830,1524.2680
37860.16509259260000000000,2457.7380,40.9623,1.7068,353.9620,-0.0830,1524.2680
37860.17203703700000000000,2467.7380,41.1290,1.7137,353.9620,-0.0830,1524.2680
37860.17898148150000000000,2477.7380,41.2956,1.7207,353.9620,-0.0830,1524.2680
37860.18592592590000000000,2487.7380,41.4623,1.7276,353.9620,-0.0830,1524.2680
37860.19287037040000000000,2497.7380,41.6290,1.7345,353.9490,-0.0960,1524.2810
37860.19981481480000000000,2507.7380,41.7956,1.7415,353.9490,-0.0960,1524.2810
37860.20675925930000000000,2517.7380,41.9623,1.7484,353.9620,-0.0830,1524.2680
37860.21370370370000000000,2527.7380,42.1290,1.7554,353.9490,-0.0960,1524.2810
37860.22064814810000000000,2537.7380,42.2956,1.7623,353.9490,-0.0960,1524.2810
37860.22759259260000000000,2547.7380,42.4623,1.7693,353.9620,-0.0830,1524.2680
37860.23453703700000000000,2557.7380,42.6290,1.7762,353.9490,-0.0960,1524.2810
37860.24148148150000000000,2567.7380,42.7956,1.7832,353.9620,-0.0830,1524.2680
37860.24842592590000000000,2577.7380,42.9623,1.7901,353.9620,-0.0830,1524.2680
37860.25537037040000000000,2587.7380,43.1290,1.7970,353.9490,-0.0960,1524.2810
37860.26231481480000000000,2597.7380,43.2956,1.8040,353.9490,-0.0960,1524.2810
37860.26925925930000000000,2607.7380,43.4623,1.8109,353.9620,-0.0830,1524.2680
37860.27620370370000000000,2617.7380,43.6290,1.8179,353.9620,-0.0830,1524.2680
37860.28314814810000000000,2627.7380,43.7956,1.8248,353.9620,-0.0830,1524.2680
37860.29009259260000000000,2637.7380,43.9623,1.8318,353.9620,-0.0830,1524.2680
37860.29703703700000000000,2647.7380,44.1290,1.8387,353.9810,-0.0640,1524.2490
37860.30398148150000000000,2657.7380,44.2956,1.8457,353.9810,-0.0640,1524.2490
37860.31092592590000000000,2667.7380,44.4623,1.8526,353.9810,-0.0640,1524.2490
37860.31787037040000000000,2677.7380,44.6290,1.8595,353.9810,-0.0640,1524.2490
37860.32481481480000000000,2687.7380,44.7956,1.8665,353.9810,-0.0640,1524.2490
37860.33175925930000000000,2697.7380,44.9623,1.8734,353.9950,-0.0500,1524.2350
37860.33870370370000000000,2707.7380,45.1290,1.8804,353.9950,-0.0500,1524.2350
37860.34564814810000000000,2717.7380,45.2956,1.8873,353.9950,-0.0500,1524.2350
37860.35259259260000000000,2727.7380,45.4623,1.8943,354.0090,-0.0360,1524.2210
37860.35953703700000000000,2737.7380,45.6290,1.9012,354.0090,-0.0360,1524.2210
37860.36648148150000000000,2747.7380,45.7956,1.9082,354.0090,-0.0360,1524.2210
37860.37342592590000000000,2757.7380,45.9623,1.9151,354.0090,-0.0360,1524.2210
37860.38037037040000000000,2767.7380,46.1290,1.9220,354.0270,-0.0180,1524.2030
37860.38731481480000000000,2777.7380,46.2956,1.9290,354.0270,-0.0180,1524.2030
37860.39425925930000000000,2787.7380,46.4623,1.9359,354.0270,-0.0180,1524.2030
37860.40120370370000000000,2797.7380,46.6290,1.9429,354.0410,-0.0040,1524.1890
37860.40814814810000000000,2807.7380,46.7956,1.9498,354.0410,-0.0040,1524.1890
37860.41509259260000000000,2817.7380,46.9623,1.9568,354.0410,-0.0040,1524.1890
37860.42203703700000000000,2827.7380,47.1290,1.9637,354.0410,-0.0040,1524.1890
37860.42898148150000000000,2837.7380,47.2956,1.9707,354.0590,0.0140,1524.1710
37860.43592592590000000000,2847.7380,47.4623,1.9776,354.0590,0.0140,1524.1710
37860.44287037040000000000,2857.7380,47.6290,1.9845,354.0590,0.0140,1524.1710
37860.44981481480000000000,2867.7380,47.7956,1.9915,354.0590,0.0140,1524.1710
37860.45675925930000000000,2877.7380,47.9623,1.9984,354.0730,0.0280,1524.1570
37860.46370370370000000000,2887.7380,48.1290,2.0054,354.0730,0.0280,1524.1570
37860.47064814810000000000,2897.7380,48.2956,2.0123,354.0730,0.0280,1524.1570
37860.47759259260000000000,2907.7380,48.4623,2.0193,354.0920,0.0470,1524.1380
37860.48453703700000000000,2917.7380,48.6290,2.0262,354.0730,0.0280,1524.1570
37860.49148148150000000000,2927.7380,48.7956,2.0332,354.0730,0.0280,1524.1570
37860.49842592590000000000,2937.7380,48.9623,2.0401,354.0730,0.0280,1524.1570
37860.50537037040000000000,2947.7380,49.1290,2.0470,354.0730,0.0280,1524.1570
37860.51231481480000000000,2957.7380,49.2956,2.0540,354.0730,0.0280,1524.1570
37860.51925925930000000000,2967.7380,49.4623,2.0609,354.0730,0.0280,1524.1570
37860.52620370370000000000,2977.7380,49.6290,2.0679,354.0730,0.0280,1524.1570
37860.53314814810000000000,2987.7380,49.7956,2.0748,354.0730,0.0280,1524.1570
37860.54009259260000000000,2997.7380,49.9623,2.0818,354.0730,0.0280,1524.1570
37860.54703703700000000000,3007.7380,50.1290,2.0887,354.0730,0.0280,1524.1570
37860.55398148150000000000,3017.7380,50.2956,2.0957,354.0920,0.0470,1524.1380
37860.56092592590000000000,3027.7380,50.4623,2.1026,354.0730,0.0280,1524.1570
37860.56787037040000000000,3037.7380,50.6290,2.1095,354.0730,0.0280,1524.1570
37860.57481481480000000000,3047.7380,50.7956,2.1165,354.0730,0.0280,1524.1570
37860.58175925930000000000,3057.7380,50.9623,2.1234,354.0590,0.0140,1524.1710
37860.58870370370000000000,3067.7380,51.1290,2.1304,354.0730,0.0280,1524.1570
37860.59564814810000000000,3077.7380,51.2956,2.1373,354.0590,0.0140,1524.1710
37860.60259259260000000000,3087.7380,51.4623,2.1443,354.0590,0.0140,1524.1710
37860.60953703700000000000,3097.7380,51.6290,2.1512,354.0590,0.0140,1524.1710
37860.61648148150000000000,3107.7380,51.7956,2.1582,354.0410,-0.0040,1524.1890
37860.62342592590000000000,3117.7380,51.9623,2.1651,354.0410,-0.0040,1524.1890
37860.63037037040000000000,3127.7380,52.1290,2.1720,354.0410,-0.0040,1524.1890
37860.63731481480000000000,3137.7380,52.2956,2.1790,354.0270,-0.0180,1524.2030
37860.64425925930000000000,3147.7380,52.4623,2.1859,354.0270,-0.0180,1524.2030
37860.65120370370000000000,3157.7380,52.6290,2.1929,354.0270,-0.0180,1524.2030
37860.65814814810000000000,3167.7380,52.7956,2.1998,354.0270,-0.0180,1524.2030
37860.66509259260000000000,3177.7380,52.9623,2.2068,354.0090,-0.0360,1524.2210
37860.67203703700000000000,3187.7380,53.1290,2.2137,354.0090,-0.0360,1524.2210
37860.67898148150000000000,3197.7380,53.2956,2.2207,354.0090,-0.0360,1524.2210
37860.68592592590000000000,3207.7380,53.4623,2.2276,353.9950,-0.0500,1524.2350
37860.69287037040000000000,3217.7380,53.6290,2.2345,353.9950,-0.0500,1524.2350
37860.69981481480000000000,3227.7380,53.7956,2.2415,353.9950,-0.0500,1524.2350
37860.70675925930000000000,3237.7380,53.9623,2.2484,353.9950,-0.0500,1524.2350
37860.71370370370000000000,3247.7380,54.1290,2.2554,353.9810,-0.0640,1524.2490
37860.72064814810000000000,3257.7380,54.2956,2.2623,353.9810,-0.0640,1524.2490
37860.72759259260000000000,3267.7380,54.4623,2.2693,353.9810,-0.0640,1524.2490
37860.73453703700000000000,3277.7380,54.6290,2.2762,353.9810,-0.0640,1524.2490
37860.74148148150000000000,3287.7380,54.7956,2.2832,353.9810,-0.0640,1524.2490
37860.74842592590000000000,3297.7380,54.9623,2.2901,353.9810,-0.0640,1524.2490
37860.75537037040000000000,3307.7380,55.1290,2.2970,353.9620,-0.0830,1524.2680
37860.76231481480000000000,3317.7380,55.2956,2.3040,353.9620,-0.0830,1524.2680
37860.76925925930000000000,3327.7380,55.4623,2.3109,353.9810,-0.0640,1524.2490
37860.77620370370000000000,3337.7380,55.6290,2.3179,353.9620,-0.0830,1524.2680
37860.78314814810000000000,3347.7380,55.7956,2.3248,353.9620,-0.0830,1524.2680
37860.79009259260000000000,3357.7380,55.9623,2.3318,353.9620,-0.0830,1524.2680
37860.79703703700000000000,3367.7380,56.1290,2.3387,353.9620,-0.0830,1524.2680
37860.80398148150000000000,3377.7380,56.2956,2.3457,353.9620,-0.0830,1524.2680
37860.81092592590000000000,3387.7380,56.4623,2.3526,353.9620,-0.0830,1524.2680
37860.81787037040000000000,3397.7380,56.6290,2.3595,353.9620,-0.0830,1524.2680
37860.82481481480000000000,3407.7380,56.7956,2.3665,353.9620,-0.0830,1524.2680
37860.83175925930000000000,3417.7380,56.9623,2.3734,353.9620,-0.0830,1524.2680
37860.83870370370000000000,3427.7380,57.1290,2.3804,353.9620,-0.0830,1524.2680
37860.84564814810000000000,3437.7380,57.2956,2.3873,353.9810,-0.0640,1524.2490
37860.85259259260000000000,3447.7380,57.4623,2.3943,353.9810,-0.0640,1524.2490
37860.85953703700000000000,3457.7380,57.6290,2.4012,353.9810,-0.0640,1524.2490
37860.86648148150000000000,3467.7380,57.7956,2.4082,353.9810,-0.0640,1524.2490
37860.87342592590000000000,3477.7380,57.9623,2.4151,353.9810,-0.0640,1524.2490
37860.88037037040000000000,3487.7380,58.1290,2.4220,353.9950,-0.0500,1524.2350
37860.88731481480000000000,3497.7380,58.2956,2.4290,353.9950,-0.0500,1524.2350
37860.89425925930000000000,3507.7380,58.4623,2.4359,353.9950,-0.0500,1524.2350
37860.90120370370000000000,3517.7380,58.6290,2.4429,353.9950,-0.0500,1524.2350
37860.90814814810000000000,3527.7380,58.7956,2.4498,353.9950,-0.0500,1524.2350
37860.91509259260000000000,3537.7380,58.9623,2.4568,354.0090,-0.0360,1524.2210
37860.92203703700000000000,3547.7380,59.1290,2.4637,354.0090,-0.0360,1524.2210
37860.92898148150000000000,3557.7380,59.2956,2.4707,354.0090,-0.0360,1524.2210
37860.93592592590000000000,3567.7380,59.4623,2.4776,354.0090,-0.0360,1524.2210
37860.94287037040000000000,3577.7380,59.6290,2.4845,354.0090,-0.0360,1524.2210
37860.94981481480000000000,3587.7380,59.7956,2.4915,354.0090,-0.0360,1524.2210
37860.95675925930000000000,3597.7380,59.9623,2.4984,354.0270,-0.0180,1524.2030
37860.96370370370000000000,3607.7380,60.1290,2.5054,354.0270,-0.0180,1524.2030
37860.97064814810000000000,3617.7380,60.2956,2.5123,354.0270,-0.0180,1524.2030
37860.97759259260000000000,3627.7380,60.4623,2.5193,354.0270,-0.0180,1524.2030
37860.98453703700000000000,3637.7380,60.6290,2.5262,354.0270,-0.0180,1524.2030
37860.99148148150000000000,3647.7380,60.7956,2.5332,354.0410,-0.0040,1524.1890
37860.99842592590000000000,3657.7380,60.9623,2.5401,354.0270,-0.0180,1524.2030
37861.00537037040000000000,3667.7380,61.1290,2.5470,354.0270,-0.0180,1524.2030
37861.01231481480000000000,3677.7380,61.2956,2.5540,354.0410,-0.0040,1524.1890
37861.01925925930000000000,3687.7380,61.4623,2.5609,354.0410,-0.0040,1524.1890
37861.02620370370000000000,3697.7380,61.6290,2.5679,354.0410,-0.0040,1524.1890
37861.03314814810000000000,3707.7380,61.7956,2.5748,354.0410,-0.0040,1524.1890
37861.04009259260000000000,3717.7380,61.9623,2.5818,354.0410,-0.0040,1524.1890
37861.04703703700000000000,3727.7380,62.1290,2.5887,354.0410,-0.0040,1524.1890
37861.05398148150000000000,3737.7380,62.2956,2.5957,354.0270,-0.0180,1524.2030
37861.06092592590000000000,3747.7380,62.4623,2.6026,354.0410,-0.0040,1524.1890
37861.06787037040000000000,3757.7380,62.6290,2.6095,354.0270,-0.0180,1524.2030
37861.07481481480000000000,3767.7380,62.7956,2.6165,354.0270,-0.0180,1524.2030
37861.08175925930000000000,3777.7380,62.9623,2.6234,354.0270,-0.0180,1524.2030
37861.08870370370000000000,3787.7380,63.1290,2.6304,354.0270,-0.0180,1524.2030
37861.09564814810000000000,3797.7380,63.2956,2.6373,354.0270,-0.0180,1524.2030
37861.10259259260000000000,3807.7380,63.4623,2.6443,354.0270,-0.0180,1524.2030
37861.10953703700000000000,3817.7380,63.6290,2.6512,354.0090,-0.0360,1524.2210
37861.11648148150000000000,3827.7380,63.7956,2.6582,354.0090,-0.0360,1524.2210
37861.12342592590000000000,3837.7380,63.9623,2.6651,354.0090,-0.0360,1524.2210
37861.13037037040000000000,3847.7380,64.1290,2.6720,354.0090,-0.0360,1524.2210
37861.13731481480000000000,3857.7380,64.2956,2.6790,354.0090,-0.0360,1524.2210
37861.14425925930000000000,3867.7380,64.4623,2.6859,354.0090,-0.0360,1524.2210
37861.15120370370000000000,3877.7380,64.6290,2.6929,354.0090,-0.0360,1524.2210
37861.15814814810000000000,3887.7380,64.7956,2.6998,354.0090,-0.0360,1524.2210
37861.16509259260000000000,3897.7380,64.9623,2.7068,353.9950,-0.0500,1524.2350
37861.17203703700000000000,3907.7380,65.1290,2.7137,353.9950,-0.0500,1524.2350
37861.17898148150000000000,3917.7380,65.2956,2.7207,353.9950,-0.0500,1524.2350
37861.18592592590000000000,3927.7380,65.4623,2.7276,353.9950,-0.0500,1524.2350
37861.19287037040000000000,3937.7380,65.6290,2.7345,353.9950,-0.0500,1524.2350
37861.19981481480000000000,3947.7380,65.7956,2.7415,353.9810,-0.0640,1524.2490
37861.20675925930000000000,3957.7380,65.9623,2.7484,353.9810,-0.0640,1524.2490
37861.21370370370000000000,3967.7380,66.1290,2.7554,353.9810,-0.0640,1524.2490
37861.22064814810000000000,3977.7380,66.2956,2.7623,353.9810,-0.0640,1524.2490
37861.22759259260000000000,3987.7380,66.4623,2.7693,353.9810,-0.0640,1524.2490
37861.23453703700000000000,3997.7380,66.6290,2.7762,353.9810,-0.0640,1524.2490
37861.24148148150000000000,4007.7380,66.7956,2.7832,353.9810,-0.0640,1524.2490
37861.24842592590000000000,4017.7380,66.9623,2.7901,353.9810,-0.0640,1524.2490
37861.25537037040000000000,4027.7380,67.1290,2.7970,353.9810,-0.0640,1524.2490
37861.26231481480000000000,4037.7380,67.2956,2.8040,353.9810,-0.0640,1524.2490
37861.26925925930000000000,4047.7380,67.4623,2.8109,353.9810,-0.0640,1524.2490
37861.27620370370000000000,4057.7380,67.6290,2.8179,353.9810,-0.0640,1524.2490
37861.28314814810000000000,4067.7380,67.7956,2.8248,353.9810,-0.0640,1524.2490
37861.29009259260000000000,4077.7380,67.9623,2.8318,353.9810,-0.0640,1524.2490
37861.29703703700000000000,4087.7380,68.1290,2.8387,353.9810,-0.0640,1524.2490
37861.30398148150000000000,4097.7380,68.2956,2.8457,353.9810,-0.0640,1524.2490
37861.31092592590000000000,4107.7380,68.4623,2.8526,353.9810,-0.0640,1524.2490
37861.31787037040000000000,4117.7380,68.6290,2.8595,353.9810,-0.0640,1524.2490
37861.32481481480000000000,4127.7380,68.7956,2.8665,353.9810,-0.0640,1524.2490
37861.33175925930000000000,4137.7380,68.9623,2.8734,353.9810,-0.0640,1524.2490
37861.33870370370000000000,4147.7380,69.1290,2.8804,353.9950,-0.0500,1524.2350
37861.34564814810000000000,4157.7380,69.2956,2.8873,353.9950,-0.0500,1524.2350
37861.35259259260000000000,4167.7380,69.4623,2.8943,353.9950,-0.0500,1524.2350
37861.35953703700000000000,4177.7380,69.6290,2.9012,353.9950,-0.0500,1524.2350
